#r[A]		theta_1 [rad]  theta_2[rad]  phi [rad]  Energy [E_h]	
2.426773, 0.916048, 2.593189, 2.832037, 9.2024044e-02
1.524299, 1.301421, 1.595938, 2.065713, 3.7434292e-01
2.196753, 0.833336, 1.207647, 1.583536, 2.2365185e-01
3.618565, 0.804091, 2.387027, 1.502574, 4.4116659e-03
2.037086, 1.501609, 1.661930, 0.865822, 6.2792762e-02
2.265690, 1.144190, 1.354961, 1.958108, 6.5888385e-02
3.754936, 1.145446, 2.396696, 2.246009, -1.1469111e-03
3.335742, 0.795665, 2.744186, 0.383414, 4.1088965e-02
4.682479, 1.043619, 1.782799, 3.069995, -2.7393595e-04
3.297838, 1.054104, 1.794486, 0.566235, 2.3243668e-03
2.725027, 1.066187, 2.821533, 0.869478, 9.2735760e-02
1.734642, 1.090844, 1.819675, 2.022995, 3.0567621e-01
4.472659, 1.278537, 2.831274, 2.742798, -1.0132922e-03
1.900253, 1.512005, 1.980952, 1.204834, 1.0879969e-01
2.647791, 0.774942, 1.732938, 2.637613, 5.7840050e-02
4.982958, 1.334713, 2.323757, 2.448043, -3.3034405e-04
4.110012, 1.448624, 1.007272, 1.232842, -5.5571622e-04
3.116988, 1.428845, 1.575281, 1.787294, -2.5842187e-04
2.341686, 1.293879, 1.944546, 0.519850, 5.9255835e-02
3.728916, 0.103869, 1.933245, 0.638262, 5.8276795e-03
2.226701, 1.535562, 0.661915, 3.088270, 9.3849338e-02
3.696736, 0.706568, 0.665476, 2.940703, 5.5800751e-03
2.524081, 1.135558, 2.328058, 1.658136, 4.3239747e-02
7.516097, 1.381988, 1.698080, 1.446506, -7.9479277e-06
1.919797, 1.064136, 2.173982, 2.881504, 2.2393169e-01
2.474757, 0.698470, 1.828776, 0.747555, 1.2627635e-01
5.462673, 1.182979, 1.795682, 2.897505, -7.7541196e-05
1.941639, 1.482064, 2.566037, 2.573694, 2.0713478e-01
2.162023, 1.233614, 1.817629, 0.031345, 1.0118958e-01
2.173729, 1.118093, 0.197664, 1.492363, 2.7041714e-01
6.647146, 0.606534, 1.295752, 0.328844, -7.2728811e-05
2.269347, 0.844735, 1.515879, 0.136440, 1.2515876e-01
3.447929, 1.156405, 1.583243, 0.876373, -4.1101892e-04
2.485135, 1.175921, 0.158728, 0.413622, 7.9832521e-02
5.227599, 0.735156, 0.800842, 2.819596, -1.2051297e-04
1.747117, 1.486434, 1.840194, 2.387922, 1.8215198e-01
2.403321, 1.470285, 1.488420, 1.306389, 1.3827971e-02
2.112902, 1.545194, 1.599859, 1.124917, 4.2676830e-02
2.271857, 1.260381, 1.518315, 2.489210, 4.9151895e-02
2.470237, 1.469073, 1.121209, 1.803527, 1.5002223e-02
4.830328, 0.904376, 1.070193, 2.263993, -2.1289432e-04
3.249840, 0.717630, 2.781095, 2.862436, 3.0522240e-02
2.482457, 0.857821, 1.902013, 2.838507, 7.1219638e-02
3.389949, 0.353860, 1.544003, 1.514943, 1.1059938e-02
2.366317, 1.273705, 0.742788, 1.890968, 6.7061718e-02
2.418730, 1.150198, 0.874200, 0.785247, 4.0779103e-02
3.926422, 0.930908, 1.936026, 1.469402, -6.1854270e-04
2.103679, 1.217870, 2.175654, 2.634945, 9.6041725e-02
2.620937, 1.034830, 2.107381, 0.486254, 7.1878345e-02
1.936904, 1.361828, 1.592864, 1.955107, 9.4744208e-02
2.319296, 1.420857, 0.889344, 1.159140, 3.6170617e-02
5.198205, 1.146363, 0.812326, 0.726539, -2.1954162e-04
2.223278, 1.536820, 1.549027, 1.041866, 2.9017170e-02
2.847014, 1.327399, 1.483471, 1.640670, 2.2033303e-03
2.583379, 1.017850, 0.838320, 1.762727, 6.0708291e-02
3.982140, 0.870028, 2.498227, 0.922107, 1.6241670e-03
3.132324, 0.264042, 1.814939, 1.754304, 3.8793625e-02
2.880771, 1.284900, 2.038372, 1.711456, 3.9267341e-03
1.755262, 1.507431, 1.072732, 1.443666, 1.8345445e-01
1.597437, 1.393872, 1.830629, 2.425294, 3.0565436e-01
3.265614, 1.225780, 1.129588, 1.311595, -3.6332432e-04
2.363359, 1.047921, 2.333865, 3.134216, 6.2440974e-02
2.213453, 0.843625, 2.481027, 2.771673, 1.6186756e-01
1.821321, 1.528285, 1.854086, 0.645433, 1.5659055e-01
2.735440, 1.093528, 1.457393, 3.107417, 1.8749785e-02
2.090158, 1.380411, 1.379707, 0.966815, 5.2953838e-02
3.313356, 0.334010, 2.866865, 2.277912, 1.0674189e-01
3.867128, 0.786519, 1.310252, 0.474317, -7.7742730e-04
2.297423, 1.088700, 2.051446, 2.912916, 6.3802239e-02
1.801266, 1.418093, 1.272852, 0.248937, 1.5879186e-01
2.441432, 1.185156, 0.253372, 1.487752, 9.6289661e-02
2.688497, 1.281913, 2.236206, 1.075101, 2.3968651e-02
3.173545, 1.334503, 1.734339, 2.434386, 1.7236973e-04
2.998416, 0.920657, 1.866002, 1.209142, 1.0819416e-02
2.120419, 1.192848, 1.640313, 2.558149, 9.4948595e-02
4.191642, 0.676043, 1.763428, 0.351312, -5.5523000e-04
1.602861, 1.414288, 1.450556, 0.898597, 2.2646095e-01
2.187823, 1.238933, 1.708649, 3.083914, 7.0224826e-02
1.626425, 1.236132, 1.671608, 1.155843, 2.3537356e-01
4.327950, 1.314362, 2.183125, 0.905109, -3.5649000e-04
4.140075, 0.918164, 2.732744, 1.560938, 1.1602514e-04
2.028114, 1.497970, 1.809622, 0.913625, 7.2072895e-02
3.352153, 1.113447, 1.522941, 2.482429, 4.0766351e-04
1.782924, 1.372864, 1.989991, 1.264324, 1.6303988e-01
2.004467, 1.242310, 1.217531, 2.048671, 1.4300893e-01
3.437397, 1.533413, 2.294492, 2.904884, -1.1887842e-04
4.123002, 0.621251, 1.242959, 1.120568, -6.9261486e-04
2.986040, 1.169358, 1.347503, 1.963565, 3.1852376e-03
2.075395, 1.403530, 0.861621, 2.888334, 1.7634319e-01
3.854110, 1.311437, 1.962179, 1.104610, -5.0788162e-04
1.679825, 1.476139, 1.367437, 0.332625, 2.2344000e-01
2.944742, 1.231345, 1.577913, 1.781374, 2.0425459e-03
1.776375, 1.496435, 1.491734, 0.505949, 1.5522407e-01
1.876419, 0.956613, 2.221980, 2.506308, 2.9635016e-01
2.839934, 1.458320, 0.623395, 2.681657, 8.7467538e-03
2.607271, 1.310132, 1.536441, 1.363762, 7.9449792e-03
1.872228, 1.199216, 1.760888, 2.471359, 1.9166234e-01
2.313018, 1.338841, 1.128363, 2.005364, 4.1571968e-02
3.096726, 0.391419, 2.171518, 2.709464, 3.9944819e-02
4.271771, 0.611420, 1.693906, 2.380271, -7.3525297e-04
3.504266, 0.533795, 2.753584, 1.580292, 3.6650149e-02
2.289881, 1.289954, 1.872112, 2.187456, 3.5637554e-02
2.596747, 1.401846, 1.443380, 1.575914, 6.6417762e-03
3.749758, 0.895416, 1.268993, 1.678412, -3.9131378e-04
2.788506, 1.312614, 2.180194, 1.686010, 7.7341289e-03
4.952263, 1.163840, 1.459770, 2.080104, -1.4358649e-04
2.128095, 1.369076, 0.660342, 2.582539, 1.8070217e-01
2.281573, 1.182524, 1.527765, 2.794670, 6.6135872e-02
3.561917, 0.573434, 1.330741, 2.271633, 3.6765200e-03
1.482123, 1.222485, 1.432686, 1.260416, 3.5469581e-01
2.030174, 1.348968, 1.541414, 3.130655, 1.0345290e-01
5.678611, 1.555094, 0.944860, 0.614882, -7.3284015e-05
6.385643, 1.373184, 1.851173, 2.201310, -2.7027647e-05
1.664597, 1.480753, 1.995452, 0.441293, 3.0976242e-01
2.553669, 1.282566, 0.522729, 3.100602, 6.3830558e-02
2.238090, 0.703530, 1.663303, 1.643363, 2.1802936e-01
2.345677, 1.416563, 1.728361, 0.025604, 3.2943165e-02
5.063739, 0.792595, 0.446808, 0.955871, -2.8998838e-04
4.910487, 1.569198, 1.215029, 2.937221, -1.0955216e-04
1.649233, 1.418056, 1.159918, 0.591952, 2.5742257e-01
2.685292, 0.907399, 0.805842, 2.334425, 9.8014695e-02
2.193370, 1.296919, 1.329457, 2.058475, 5.7781933e-02
2.436894, 1.495040, 1.569747, 2.149976, 1.3420358e-02
2.927172, 0.155471, 1.900271, 2.872556, 8.9850260e-02
1.683809, 1.139254, 1.163496, 1.185947, 3.1539137e-01
3.078294, 0.837300, 1.478261, 3.078497, 1.2389678e-02
2.097045, 0.835229, 2.114466, 1.947819, 2.0511079e-01
2.383911, 1.115408, 2.339265, 1.541722, 7.3627137e-02
2.828645, 0.988029, 2.066099, 1.284502, 2.1917026e-02
2.542772, 1.504060, 1.724479, 3.014524, 1.2411080e-02
3.892834, 0.447797, 1.854675, 3.006285, -1.6955582e-04
2.797911, 1.140556, 0.341826, 1.629868, 3.0646934e-02
2.509799, 1.440148, 0.506561, 0.039020, 2.9619889e-02
6.329380, 0.714638, 2.575047, 0.779456, -9.8568332e-06
3.107728, 1.062758, 0.869374, 1.254807, 3.8859168e-03
2.350323, 1.151649, 1.395987, 1.893058, 4.4438326e-02
4.348140, 0.769131, 1.123307, 0.690231, -6.8881405e-04
2.135463, 1.315694, 1.247273, 2.968274, 1.0878029e-01
3.587817, 0.961931, 0.647322, 1.323316, 6.3572757e-04
1.950004, 1.539039, 0.652537, 1.780923, 1.7391904e-01
1.610592, 1.211188, 1.412733, 1.932490, 3.7571083e-01
2.850135, 1.112552, 1.060235, 2.573859, 1.8257385e-02
2.573070, 1.130896, 2.654819, 0.244075, 1.4092440e-01
1.902383, 1.410034, 0.979655, 2.164012, 1.8860706e-01
3.640613, 0.505293, 1.188969, 2.396533, 4.3842162e-03
6.775249, 0.842149, 2.454427, 2.666492, -8.2975648e-05
4.752968, 0.890178, 2.407845, 0.498147, -9.0838485e-05
2.577561, 0.827946, 1.375046, 2.170222, 7.6593746e-02
3.490958, 0.187423, 1.478660, 2.236560, 1.0518483e-02
4.481709, 0.358672, 2.871530, 0.144559, 2.3373762e-03
5.415837, 1.162067, 0.571990, 0.661586, -1.8938838e-04
5.094814, 0.697708, 1.559030, 2.947041, -2.5446351e-04
2.993177, 1.024260, 2.855411, 0.627487, 5.2766560e-02
2.641473, 0.760007, 2.093978, 1.191570, 8.2257499e-02
1.987305, 1.456256, 1.618660, 1.300581, 6.5456735e-02
4.440898, 1.474697, 1.930494, 1.799916, -3.2149973e-04
2.058479, 1.400873, 0.601989, 2.249519, 1.8917325e-01
5.315442, 1.308507, 1.398190, 1.535465, -9.3648415e-05
2.772875, 0.381236, 1.418722, 1.455797, 1.1911427e-01
2.895848, 1.347415, 1.174579, 2.451968, 3.8896619e-03
2.659634, 0.868318, 0.320366, 2.400922, 1.8495831e-01
7.656040, 1.324299, 2.507811, 1.969396, -3.3103249e-05
3.031403, 0.388584, 1.756721, 0.361320, 5.1932310e-02
3.416641, 1.185979, 2.289738, 3.110593, -8.3069811e-04
3.008678, 1.126867, 2.515091, 0.190604, 3.4991492e-02
3.371523, 0.623547, 1.801152, 0.473062, 9.2711159e-03
1.895986, 1.002875, 1.108563, 0.890707, 2.4998949e-01
1.861761, 1.099635, 2.031223, 2.595737, 2.4009031e-01
1.976036, 1.127304, 1.590014, 1.353783, 1.2180521e-01
4.414720, 0.169758, 2.156466, 1.248107, -1.4354509e-04
2.558140, 1.330449, 2.502768, 0.269930, 7.5970671e-02
3.057381, 0.426789, 0.588577, 1.335622, 1.1712022e-01
2.536596, 0.595952, 1.486121, 0.727994, 1.2190661e-01
2.712727, 0.674717, 1.245335, 0.857198, 5.8874916e-02
5.633202, 0.486779, 1.426246, 2.494238, -1.7358973e-04
2.201230, 1.518659, 1.017798, 0.131958, 5.6002760e-02
2.672157, 0.688390, 1.507798, 0.095887, 6.3961982e-02
1.984859, 1.159701, 2.419689, 1.622106, 1.7042930e-01
2.978308, 1.428200, 0.581423, 0.204720, 1.9278241e-03
2.919230, 0.451825, 0.671911, 1.091535, 1.3859617e-01
2.007460, 1.288543, 2.365926, 1.298528, 1.5597167e-01
2.703949, 1.116954, 0.702196, 3.015819, 5.9447569e-02
2.248383, 1.147591, 2.445367, 1.765268, 9.6892222e-02
2.960496, 1.328913, 2.995308, 1.838099, 1.4538123e-02
3.419354, 1.191157, 2.126337, 1.242729, 6.3019135e-04
2.859203, 0.538821, 2.147448, 0.460548, 1.2474734e-01
2.074593, 1.537780, 1.249878, 0.464299, 6.6290408e-02
4.531154, 1.321317, 2.202223, 1.163056, -3.6733730e-04
2.138527, 1.446454, 2.845207, 0.550951, 1.7667849e-01
2.412950, 1.171189, 1.361322, 0.706753, 2.6380600e-02
2.514549, 0.929438, 0.050866, 1.291524, 1.9732947e-01
6.980179, 1.268700, 1.676905, 0.968310, -1.0326154e-05
2.217627, 1.213694, 2.775667, 1.559727, 1.4463424e-01
4.789879, 1.525129, 1.094646, 1.027595, -1.9759432e-04
2.008063, 1.448000, 1.232006, 0.708590, 7.7126551e-02
3.140641, 0.897062, 1.225595, 0.405830, 3.6169424e-03
2.323812, 1.371325, 2.043320, 0.557567, 6.2543841e-02
2.085235, 1.424224, 1.275588, 2.878751, 9.0557896e-02
2.865742, 0.999036, 1.811179, 2.739247, 1.0358115e-02
3.286062, 0.754568, 2.361881, 2.982103, 7.2283578e-03
3.229846, 1.404875, 1.695614, 2.591714, -1.7176720e-05
2.358473, 0.885579, 0.475324, 1.109409, 2.2595329e-01
4.067233, 0.981807, 1.180767, 0.765663, -7.5310649e-04
2.936312, 1.022909, 1.690320, 2.959375, 7.9670451e-03
2.494998, 1.221405, 2.357878, 1.310790, 5.2288872e-02
1.837987, 1.237641, 1.649461, 1.519060, 1.4254403e-01
2.747237, 1.082387, 0.822177, 2.315875, 3.8760875e-02
2.700829, 1.084615, 1.034197, 1.383792, 1.8003537e-02
2.126529, 1.010689, 0.595719, 0.345061, 2.1121525e-01
2.953581, 1.019958, 2.016111, 0.225961, 2.4215945e-02
6.525194, 0.953618, 0.273912, 1.776904, -4.3334771e-05
5.158710, 1.473624, 1.555498, 1.687981, -9.1433728e-05
2.618684, 1.426163, 1.680661, 0.264685, 1.0314894e-02
2.628783, 1.338138, 1.775400, 1.817815, 7.5453078e-03
3.160614, 0.938321, 0.296286, 2.169037, 2.2208180e-02
2.878758, 0.718712, 1.869023, 2.412064, 2.6748258e-02
2.754913, 0.889723, 0.732139, 2.136227, 8.0646494e-02
2.141470, 1.203946, 1.092982, 2.376443, 1.4871927e-01
3.715013, 1.525533, 1.338801, 2.601806, -5.1115946e-04
3.395272, 0.966932, 2.494732, 2.221434, 2.9714751e-03
1.745280, 1.489637, 1.171158, 1.659512, 1.7617304e-01
3.555947, 1.455244, 1.686789, 1.727948, -6.7705216e-04
8.452183, 0.671964, 1.372502, 2.843092, -8.0077035e-06
1.588226, 1.248462, 1.470541, 1.826509, 3.3559076e-01
3.361995, 1.506748, 0.825671, 0.192695, -9.8573676e-04
1.461438, 1.565270, 1.547512, 2.072846, 3.1708713e-01
3.947016, 1.496913, 0.485464, 0.183531, -9.7597568e-04
1.795777, 1.336499, 2.165237, 1.855706, 1.7565932e-01
2.211055, 1.209176, 1.842827, 1.568711, 5.2153212e-02
2.051494, 0.839245, 1.234831, 0.608652, 2.2981128e-01
3.203992, 0.663172, 1.657582, 2.100262, 9.2004546e-03
2.778077, 0.903160, 0.326898, 2.554125, 1.1382567e-01
3.042270, 1.555408, 1.882996, 2.977588, 1.8679373e-03
1.924871, 1.279644, 1.044182, 0.769553, 1.3288129e-01
2.100645, 1.392811, 1.254244, 2.069740, 6.9032946e-02
3.593704, 1.132383, 1.286480, 1.585385, -5.9944297e-04
2.200319, 1.172404, 2.281991, 0.156924, 2.3771419e-01
1.912691, 1.306091, 0.766544, 1.695283, 2.2625655e-01
8.246396, 1.006238, 2.023404, 0.105046, 5.5351899e-06
4.591805, 1.073197, 0.909460, 0.315376, -4.7081459e-04
3.789794, 0.724185, 0.632035, 1.474165, 1.5668643e-03
7.782595, 1.202082, 0.401623, 0.078771, -2.4074647e-05
7.376662, 1.049648, 1.967257, 0.397337, 2.4311617e-06
5.856282, 0.329004, 1.422349, 1.214293, -1.8225027e-04
3.911363, 0.961442, 2.884924, 2.846223, 2.2826784e-04
8.194098, 1.452199, 1.322277, 2.785892, 1.7893894e-06
2.908672, 1.566323, 0.461433, 0.880271, 4.4436584e-03
2.811930, 0.680824, 2.302276, 0.801884, 1.2039169e-01
3.184693, 1.543085, 1.280907, 1.053329, -6.4515622e-04
4.292457, 0.272337, 0.827272, 1.267617, -4.2263921e-05
1.730179, 1.045035, 1.363305, 1.671823, 3.8582481e-01
1.841585, 1.553875, 0.940677, 1.270671, 1.6861239e-01
1.952278, 1.307178, 1.552715, 1.554975, 9.0110078e-02
4.035159, 1.549463, 1.947195, 2.327981, -4.0975189e-04
6.082733, 1.250545, 2.371848, 2.900865, -1.2039514e-04
1.978485, 1.026240, 2.350033, 1.941032, 1.8735807e-01
4.625412, 1.376690, 1.283011, 1.222897, -2.3427459e-04
2.720386, 1.121792, 1.223582, 2.137971, 1.7616420e-02
1.853167, 1.471098, 2.275016, 0.498606, 2.7486662e-01
1.720357, 1.450568, 1.235725, 2.756112, 2.9820424e-01
3.202848, 1.240504, 1.594753, 0.032858, 6.3858541e-04
2.110670, 0.970442, 2.516815, 3.028712, 1.6106851e-01
3.088426, 1.315871, 1.466726, 1.038830, 2.9571892e-05
2.291183, 1.215122, 2.485291, 1.729954, 8.3324420e-02
2.453011, 1.173802, 0.458567, 0.122095, 5.7703386e-02
1.768175, 1.396939, 1.198547, 1.789858, 1.8662049e-01
3.124939, 0.194366, 1.277183, 1.772631, 5.7624231e-02
7.161102, 0.764362, 2.245657, 2.858243, -5.9726003e-05
2.612295, 1.383155, 2.118125, 1.084191, 1.8500380e-02
2.052892, 1.257062, 1.560485, 1.877462, 7.9752739e-02
1.854274, 1.522383, 1.066568, 0.597888, 1.6607998e-01
5.031085, 1.078693, 0.090940, 3.137949, -2.6430189e-04
2.334950, 1.008066, 2.020781, 0.976267, 9.9391001e-02
2.327929, 0.906046, 0.695924, 0.751139, 1.5380023e-01
3.240371, 1.567217, 1.144213, 0.455830, -6.1414730e-04
1.715676, 1.563141, 2.002459, 0.514000, 2.5647937e-01
2.389455, 1.422213, 1.777485, 2.155188, 1.9136655e-02
2.406224, 1.021711, 1.729907, 2.127415, 4.9644504e-02
3.774115, 1.413478, 1.572259, 2.297272, -4.4756622e-04
2.275352, 1.245372, 2.532701, 0.467198, 2.0036518e-01
6.157509, 0.771911, 0.365755, 1.180815, -7.0689160e-05
1.759107, 1.349233, 1.055796, 1.192927, 2.0227445e-01
2.588622, 1.387971, 2.225324, 2.705833, 1.8239301e-02
1.980072, 1.079869, 1.538850, 2.702765, 2.4459070e-01
2.286374, 1.002124, 2.232078, 1.370283, 1.1580280e-01
2.156350, 1.181025, 0.997454, 0.384057, 7.7117219e-02
2.431300, 0.959428, 1.985476, 1.008511, 8.1150386e-02
2.068459, 1.178993, 0.972012, 2.033436, 1.8865924e-01
1.681571, 1.219409, 1.682042, 1.881958, 2.5733262e-01
1.479941, 1.570092, 1.642864, 2.525515, 3.6478308e-01
2.246329, 1.562219, 1.078467, 2.229889, 3.9745585e-02
3.841930, 0.797418, 1.833875, 0.300365, 2.5536405e-04
2.445926, 1.272205, 1.807144, 0.624945, 3.1990230e-02
